text,iab_label,confidence
facebook working anonymity app,IAB24 Uncategorized,0.64
oil seen rising faster market shows iraq violence,IAB12 News,0.29
reaction cancellation garth brooks concerts,IAB1 Arts & Entertainment,0.44
tampa native josh murrays family friends weigh bachelorette win,IAB12 News,0.14
numsa strike latest blow ailing economy,IAB24 Uncategorized,0.19
ducktales theme song slow jam hilarious watch video scott bradlee,IAB1 Arts & Entertainment,0.42
nab boss hard trust fcc,IAB3 Business,0.14
tmobile us zero rates music streaming,IAB24 Uncategorized,0.21
heartbleed eight tips strategies keeping safe,IAB24 Uncategorized,0.09
scientists warn dengue fever risk world cup,IAB15 Science,0.43
christians really steal easter pagans,IAB23 Religion & Spirituality,0.28
world stocks slip sixyear high euro yields fall,IAB12 News,0.14
voice adam levine blake shelton usher shakira perform,IAB1 Arts & Entertainment,0.23
michael lewis gets wrong highfrequency trading,IAB24 Uncategorized,0.19
report pc sales surging best year since 2010,IAB19 Technology & Computing,0.38
us says boeing 787 jetliner safe despite planes many problems,IAB3 Business,0.17
alibaba rival jdcom tto valued us246bil ipo,IAB3 Business,0.27
nintendos shellthrowing savior,IAB17 Sports,0.68
samsung galaxy note 4 release date iris scanner rumored galaxy s5,IAB19 Technology & Computing,0.18
ruby dee yes impact tv,IAB1 Arts & Entertainment,0.23
truvada question prep,IAB20 Travel,0.3
rush limbaugh mozilla ceo brendan eich fired due antigay marriage,IAB12 News,0.12
spacex file official protest us air force militaryrelated launches,IAB20 Travel,0.35
indian pharmaceutical giant 4 billion merger,IAB3 Business,0.42
rosetta sets sights destination comet,IAB20 Travel,0.28
verizon confirms widespread outages online services,IAB24 Uncategorized,0.13
129inch ipad doesnt apple make touch screen notebook aapl,IAB19 Technology & Computing,0.57
paul walkers brothers fill small gaps fast furious 7 production,IAB1 Arts & Entertainment,0.11
boston bombing victim wows ted audience rumba bionic leg,IAB1 Arts & Entertainment,0.21
bank america agrees 93b settlement fhfa,IAB3 Business,0.35
fox air 3hour live grease musical,IAB12 News,0.58
bryan singer target new sex abuse lawsuit,IAB12 News,0.22
woman coma gives birth healthy baby ca,IAB6 Family & Parenting,0.37
49ers kaepernick defends reputation investigation news,IAB12 News,0.63
attack russian embassy kiev provocation war,IAB12 News,0.14
fargo boss appeals anthology series cable vs broadcast future,IAB24 Uncategorized,0.16
la da declines file charges bieber,IAB3 Business,0.54
diddy denies ever anything puff daddy,IAB6 Family & Parenting,0.2
big changes coming office including new pricing,IAB3 Business,0.23
nokia set rebrand microsoft mobile,IAB19 Technology & Computing,0.22
extreasury secretary geithner deliver yale lectures,IAB5 Education,0.43
game thrones season 4 premiere free xbox,IAB1 Arts & Entertainment,0.28
justice department studies gms recall compact cars,IAB2 Automotive,0.26
amazon introduces kindle unlimited reading listening,IAB19 Technology & Computing,0.16
cory monteiths mother loss horrendous,IAB6 Family & Parenting,0.21
fda approves molecularly targeted drug secondline treatment advanced,IAB15 Science,0.14
traffic surge pushes open internet comment deadline friday,IAB20 Travel,0.23
cdc mers virus spread us 2nd man sick,IAB12 News,0.15
youtube going 60fps videos,IAB24 Uncategorized,0.07
heaven real movie message,IAB23 Religion & Spirituality,0.25
audience pelts macaulay culkin pizza underground beer,IAB8 Food & Drink,0.61
attackers mt gox chief executive circulate bitcoinstealing malware,IAB3 Business,0.11
selena gomez sits justin biebers lap couple get cosy coachella,IAB1 Arts & Entertainment,0.41
exclusive agents shield sneak peek watch first minute finale,IAB24 Uncategorized,0.11
celine dion offers parody singer richard dunn use,IAB1 Arts & Entertainment,0.14
titanfall xbox one resolution likely increase launch,IAB1 Arts & Entertainment,0.11
true detective season 2 details emerge casting rumors intensify,IAB12 News,0.7
johnny depp flaunts chicks ring indirectly confirms engagement,IAB6 Family & Parenting,0.21
espys 2014 drake sings honorable mention side pieces video,IAB17 Sports,0.6
google glass attack tech journalist says wearable gadget led san,IAB19 Technology & Computing,0.19
guinea reports ebola death toll rises,IAB12 News,0.33
nasa test flying saucer,IAB15 Science,0.53
exelixis sees success melanoma treatment drug combination,IAB3 Business,0.27
manuel noriega suing activision using likeness black ops 2,IAB3 Business,0.1
2014 cannes film festival guys green memo,IAB1 Arts & Entertainment,0.22
futures file compiles commodities news,IAB12 News,0.46
bryan singer accuser suspicious selective memory sexual assault,IAB12 News,0.2
apples touch id fingerprint scanner hitting new ipads iphones,IAB19 Technology & Computing,0.52
astronomers spot earthsized diamond space,IAB15 Science,0.61
hollywoods under40 stars spend rookie season broadway,IAB1 Arts & Entertainment,0.51
chrysler loses 690million first quarter fiat merger items,IAB2 Automotive,0.41
number posted job openings increased jan,IAB4 Careers,0.22
color bad 11 black celebrities appeared whiteface photos,IAB4 Careers,0.16
squeeze help buy mortgages,IAB13 Personal Finance,0.23
illnesses linked foster farms,IAB6 Family & Parenting,0.14
microsofts nadella postpost pc vision,IAB19 Technology & Computing,0.7
stocks sharply midday earnings disappoint dow 200,IAB3 Business,0.14
samsung galaxy tab 105inch 84inch,IAB19 Technology & Computing,0.19
aolcom article star wars creator selects chicago museum,IAB1 Arts & Entertainment,0.33
roches cobimetinib used zelboraf helps advanced melanoma patients live,IAB16 Pets,0.13
wall street yawns deal news offsets data herbalife sinks,IAB12 News,0.6
shia labeouf receives cabaret dvd liza minnellis rep arrest,IAB1 Arts & Entertainment,0.36
brad pitt tosses matthew mcconaughey beer new orleans street,IAB8 Food & Drink,0.22
project tango tablet,IAB19 Technology & Computing,0.19
president xi jinping vows peace pla top brass talks tough vietnam,IAB12 News,0.27
justin bieber drops n word old vine video watch react,IAB24 Uncategorized,0.15
android 443 kitkat os roll soon fix battery draining issue,IAB19 Technology & Computing,0.31
byrds eye view starbucks provide even energy,IAB8 Food & Drink,0.75
giant inflatable colon helps raise cancer awareness,IAB12 News,0.17
subcommittee discusses space traffic management,IAB20 Travel,0.43
justin bieber selena gomez back together newly back,IAB12 News,0.2
china june cpi rises 23 pct yy slightly less forecast,IAB3 Business,0.15
fourth time lucky george clooneys fiancée amal alamuddin turned,IAB6 Family & Parenting,0.11
controversy duck dynasty dad,IAB6 Family & Parenting,0.3
amber heard johnny depps fiance vanessa paradis rival talks,IAB12 News,0.24
watching fed plots dots rates,IAB15 Science,0.07
facebook cfo leaving 1q results show spike,IAB14 Society,0.07
draghi maps ecb reaction function,IAB15 Science,0.14
movie review earth echo rated pg,IAB24 Uncategorized,0.12
study bacteria planes last days,IAB15 Science,0.4
usdjpy slips market looks past jobs report preps fed minutes,IAB3 Business,0.22
ruby dee graceful yet fierce theatrical political trailblazer,"IAB11 Law, Gov’t & Politics",0.16
photo coverage inside cripple inishmaans opening night curtain,IAB1 Arts & Entertainment,0.31
true bloods final bite 4m viewers,IAB12 News,0.17
hip hip hooray hippodrome hosts match day md medical students,IAB17 Sports,0.59
htc one m8 benchmarks show unparalleled performance,IAB19 Technology & Computing,0.2
us epa administrator deliver remarks george mason universitys,IAB14 Society,0.24
family dollar cut jobs close 370 stores,IAB3 Business,0.16
see mad men valentines day card recaps,IAB24 Uncategorized,0.09
casey kasem 19322014,IAB24 Uncategorized,0.08
twitter stock surges costolo makes case future growth,IAB3 Business,0.25
paul mccartney recovers illness tokyo,IAB12 News,0.11
sp 500 dow climb records,IAB17 Sports,0.38
high gas prices summer long,IAB12 News,0.18
blackberry could consider bringing bbm desktops,IAB19 Technology & Computing,0.39
tmobile tmus cfo says merger question,IAB2 Automotive,0.61
nude photo duchess kate australia published bild,IAB12 News,0.14
lindsay lohan explains leg injury photos 28th birthday,IAB12 News,0.1
pc slump continues hit intel tablet processor demand offers hope,IAB19 Technology & Computing,0.45
chinese relatives mh370 passengers slam malaysian airlines,IAB20 Travel,0.32
lady gaga kicks 28th birthday near nude sheer body stocking,IAB18 Style & Fashion,0.16
google tells uk media stories hiding search results,IAB24 Uncategorized,0.29
ecigarettes may beat patches stopping smoking,IAB24 Uncategorized,0.12
earth echo movie review familyfriendly scifi adventure familiar fun,IAB15 Science,0.24
imminent rains ruin kim kardashians wedding day,IAB12 News,0.21
